file_id,tipo,forma,año,autor/a,tema,keywords,path_original,Crecimiento Balanceado,Crecimiento Endógeno,Crecimiento de Largo Plazo,Convergencia Absoluta,Convergencia Condicional,Desarrollo Económico,Modelo AK,Modelo de Ramsey,Modelo de Solow-Swan,Modelo de Uzawa-Lucas,Acelerador Flexible,Ajuste Abultado (Lumpy Adjustment),Capital Físico,Capital Humano,Costo de Usuario del Capital,Costos de Ajuste (Convexos / No Convexos),Costos Fijos de Ajuste,Inversión,Irreversibilidad Parcial,Modelo de Calvo,Modelo Neoclásico de Inversión,Modelos Ss,Stock de Capital,Teoría de la q de Tobin,Teoría del Acelerador,Ahorro por Precaución,CAPM-Consumo,Consumidores Hand-to-Mouth,Consumo,Descuento Hiperbólico (Present Bias),Equivalencia Ricardiana,Hipótesis del Ingreso Permanente (PIH),Propensión Marginal a Consumir,Puzzle del Riesgo Accionario,Restricciones de Liquidez,Suavizamiento del Consumo,Tasa de Ahorro,Teoría del Ciclo de Vida (LCT),Condición de No Flojeo (NSC),Curva de Beveridge,Desempleo Involuntario,Estrechez del Mercado Laboral,Función de Pareo (Matching),Modelo de Mortensen-Pissarides (DMP),Modelo de Shapiro-Stiglitz,Monitoreo Imperfecto,Salarios de Eficiencia,Vacantes,Bienes Intermedios (Variedad de Productos),Destrucción Creativa,Difusión Tecnológica,Economía de las Ideas,I+D (Investigación y Desarrollo),Innovación,Modelo de Romer (1990),Modelos Schumpeterianos,Patentes,Productividad Total de los Factores (PTF),Progreso Tecnológico,Spillovers de Conocimiento,Tecnología (Harrod/Hicks Neutral),Acelerador Financiero,Asimetrías de Información,Bienes Públicos Productivos,Capacidad del Estado,Colateral,Contrato de Deuda,Fricciones Financieras,Flujo de Caja,Gasto Público,Impuestos (Corporativos / Suma Alzada),Instituciones,Poder de Mercado / Monopolio,Racionamiento del Crédito,Riesgo Moral,Selección Adversa,Subsidios (Inversión / I+D),Suavizamiento de Impuestos (Tax Smoothing),Teorema de Modigliani-Miller,Verificación de Estado Costosa,Camino Aleatorio (Random Walk),Condición de Transversalidad,Condiciones de Inada,Diagramas de Fase,Ecuación de Bellman,Ecuación de Euler,Equilibrio (Competitivo / Descentralizado),Equilibrio Centralizado (Planificador Social),Estado Estacionario,Expectativas Racionales,Filtro Hodrick-Prescott (HP),Función de Impulso-Respuesta (IRF),Operador de Rezago,Procesos ARIMA,Series de Tiempo,Volatilidad
65,Teoria,desconocido,1988,"Robert E. Lucas, Jr.","['Modelo de Solow-Swan', 'Modelo de Uzawa-Lucas', 'Capital Humano', 'Desarrollo Económico', 'Crecimiento de Largo Plazo', 'Crecimiento Endógeno', 'Progreso Tecnológico']","['Modelo de Solow-Swan', 'Modelo de Solow-Swan con progreso tecnológico', 'Capital humano', 'Crecimiento endógeno', 'Crecimiento de largo plazo', 'Aprendizaje por la práctica (Learning by doing)', 'Progreso tecnológico', 'Progreso tecnológico y crecimiento balanceado', 'Ahorro', 'Inversión', 'Tasa de ahorro', 'Tasa de crecimiento', 'Convergencia', 'Capital físico', 'Equilibrio (Competitivo / Descentralizado)', 'Estado Estacionario', 'Expectativas Racionales', 'Condiciones de Inada', 'Función de producción Cobb-Douglas', 'Modelo AK', 'Modelos Schumpeterianos', 'Economía de las Ideas', 'Tecnología (Harrod/Hicks Neutral)', 'Capacidad del Estado']",./data/macroeconomia/2021/Luis Céspedes/Material de Apoyo/Romer_adv_macroec_solution.pdf,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Teoria,guia,1974,Robert J. Barro,[],[],./data/macroeconomia/2021/Luis Céspedes/Guías/guia_2_macro1_p2.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Teoria,guia,2005,"Daron Acemoglu, Simon Johnson & James A. Robinson","['Crecimiento de Largo Plazo', 'Desarrollo Económico', 'Modelo de Solow-Swan', 'Capital Físico', 'Capital Humano', 'Inversión', 'Instituciones', 'Bienes Públicos Productivos', 'Capacidad del Estado', 'Progreso Tecnológico']","['Modelo de Solow-Swan', 'Crecimiento de largo plazo', 'Instituciones', 'Capital humano', 'Capital físico', 'Inversión', 'Bienes públicos productivos', 'Capacidad del Estado', 'Progreso tecnológico']",./data/macroeconomia/2021/Luis Céspedes/Guías/Guía 5 Macroeconomía I 2021.pdf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Teoria,guia,2005,Francesco Caselli,"['Capital Físico', 'Capital Humano', 'Desarrollo Económico', 'Modelo de Solow-Swan', 'Productividad Total de los Factores (PTF)', 'Progreso Tecnológico']","['Modelo de Solow-Swan', 'Capital físico', 'Capital humano', 'Progreso tecnológico', 'Productividad Total de los Factores (PTF)', 'Crecimiento', 'Convergencia', 'Ahorro', 'Inversión']",./data/macroeconomia/2021/Luis Céspedes/Guías/Guía 3 Macroeconomía I 2021.pdf,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,Teoria,guia,1990,"Robert E. Lucas, Jr.","['Modelo de Solow-Swan', 'Capital Físico', 'Capital Humano', 'Desarrollo Económico']","['Modelo de Solow-Swan', 'Capital humano', 'Capital físico', 'Cobb-Douglas', 'Crecimiento', 'Ahorro', 'Inversión', 'Progreso tecnológico', 'Asimetrías de información', 'Bienes públicos productivos', 'Capacidad del Estado', 'Monopolio', 'Rendimientos constantes']",./data/macroeconomia/2021/Luis Céspedes/Guías/guia_4_macro1_p2.pdf,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,Teoria,guia,1986,Paul M. Romer,"['Crecimiento de Largo Plazo', 'Modelo de Ramsey']","['Modelo de Ramsey', 'Crecimiento de largo plazo', 'Crecimiento endógeno', 'Conocimiento / Tecnología (T)', 'Ajuste diferido', 'Capital', 'Capital físico', 'Capital humano', 'Innovación', 'Inversión', 'Progreso tecnológico', 'Función de producción Cobb-Douglas', 'Equilibrio (Competitivo / Descentralizado)', 'Estado Estacionario', 'Expectativas Racionales', 'Condiciones de Inada', 'Condiciones de primer orden', 'Aprendizaje por la práctica (Learning by doing)']",./data/macroeconomia/2021/Luis Céspedes/Guías/Guia_1_Macroeconomia_I_2021.pdf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Teoria,desconocido,2009,Chang-Tai Hsieh and Peter J. Klenow,['Productividad Total de los Factores (PTF)'],"['Modelo de Solow-Swan', 'Productividad Total de los Factores (PTF)', 'Capital', 'Capital físico', 'Capital humano', 'Crecimiento', 'Crecimiento de largo plazo', 'Desarrollo Económico', 'Ahorro', 'Inversión', 'Asimetrías de información', 'Instituciones', 'Progreso Tecnológico', 'Economía de las Ideas', 'Innovación', 'Bienes intermedios', 'Destrucción Creativa', 'Difusión Tecnológica', 'I+D (Investigación y Desarrollo)', 'Spillovers de Conocimiento', 'Tecnología (Harrod/Hicks Neutral)']",./data/macroeconomia/2021/Luis Céspedes/Lecturas/Parente_Prescott2138663.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Teoria,desconocido,2018,"Patrick J. Kehoe, Virgiliu Midrigan, and Elena Pastorino","['Fluctuaciones económicas', 'Inversión', 'Consumo', 'Capital físico', 'Capital Humano', 'Productividad Total de los Factores (PTF)', 'Progreso Tecnológico', 'Asimetrías de Información', 'Desempleo Involuntario', 'Modelo de Mortensen-Pissarides (DMP)', 'Salarios de Eficiencia', 'Equilibrio (Competitivo / Descentralizado)', 'Expectativas Racionales', 'Modelo de Solow-Swan', 'Modelo AK', 'Modelo de Ramsey', 'Ahorro', 'Tasa de Ahorro', 'Modelos Ss', 'Series de Tiempo', 'Modelo de Uzawa-Lucas', 'Bienes Intermedios (Variedad de Productos)', 'Destrucción Creativa', 'Economía de las Ideas', 'I+D (Investigación y Desarrollo)', 'Innovación', 'Modelos Schumpeterianos', 'Restricciones de Liquidez', 'Suavizamiento del Consumo', 'Ajuste Abultado (Lumpy Adjustment)', 'Costos de Ajuste (Convexos / No Convexos)', 'Teoría de la q de Tobin', 'Teoría del Acelerador', 'Crecimiento Endógeno', 'Crecimiento de Largo Plazo', 'Acelerador Flexible', 'Fricciones Financieras', 'Instituciones', 'Capacidad del Estado', 'Bienes Públicos Productivos', 'Gastos Públicos', 'Impuestos (Corporativos / Suma Alzada)']","['Agentes optimizantes', 'Ahorro', 'Ahorro agregado', 'Ahorro por precaución', 'Ajuste diferido', 'Asimetrías de información', 'Aversión relativa al riesgo', 'Barro and Sala i Martin (1992)', 'Bienes intermedios', 'Bienes públicos productivos', 'Bono libre de riesgo', 'Capital', 'Capital físico como colateral', 'Capital humano', 'Capacidad del Estado', 'Cash-on-hand', 'Cobb-Douglas', 'Condiciones de Inada', 'Condición de transversalidad', 'Consumidores', 'Consumo', 'Consumo óptimo', 'Consumo per cápita', 'Convergencia absoluta', 'Convergencia condicional', 'Costo del usuario del capital (user cost of capital)', 'Costos de ajuste', 'Crecimiento de la población (n)', 'Crecimiento de la productividad (g)', 'Crecimiento endógeno', 'Crecimiento de largo plazo', 'Crecimiento poblacional (n)', 'CRRA (θ)', 'Curva de Beveridge', 'Demanda por capital', 'Depreciación (δ)', 'Destrucción creativa', 'Diamond-Mortensen-Pissarides (DMP) model', 'Diagramas de fase (Ramsey)', 'Ecuación de Bellman', 'Ecuación de Euler (Consumo)', 'Efectos de escala', 'Elasticidad de sustitución intertemporal (σ)', 'Emprendedores (neutrales al riesgo)', 'Empresas (Ramsey)', 'ENECO 630 – MACROECONOMÍA I', 'Equilibrio de estado estacionario (DMP)', 'Estado estacionario', 'Expectativas racionales', 'Filtro Hodrick-Prescott (HP Filter)', 'Fluctuaciones económicas', 'Flujo de caja (cash flow)', 'Función de producción Cobb-Douglas', 'Función de producción intensiva (y=f(k))', 'Función de producción lineal (AK)', 'Función de producción neoclásica (Solow-Swan)', 'Función de utilidad', 'Gasto público y crecimiento', 'Hall’s random walk result (1978)', 'Hamiltoniano (Ramsey)', 'Hand-to-mouth consumers (HtM)', 'Hogares (Ramsey)', 'Horizonte infinito', 'I&D privado (R&D)', 'Impuestos', 'Inada conditions', 'Ingreso permanente de Friedman (PIH)', 'Innovación', 'Innovación tecnológica', 'Inversión', 'Inversión bruta', 'Inversión empresarial', 'Inversionistas-acreedores (neutros al riesgo)', 'IRF (Impulse Response Function)', 'Irreversibilidad del capital', 'Kaldor (1963) hechos estilizados', 'Ley de las Expectativas Iteradas', 'Libre entrada', 'Log-linearización', 'Macro de posgrado', 'Macroeconomía I', 'Modelo AK', 'Modelo CAPM-Consumo', 'Modelo de Ramsey', 'Modelo de Solow-Swan', 'Modelo de Solow-Swan con progreso tecnológico', 'Modelo de Solow-Swan con función de producción Cobb-Douglas', 'Modelo neoclásico (Jorgenson, 1963; Hall y Jorgenson, 1967)', 'Modelos ARMA', 'Modelos de crecimiento e I+D', 'Modelos macro', 'Modigliani-Miller (1961)', 'Momentos de un proceso de series de tiempo', 'Neutralidad de Hicks', 'No Ponzi condition', 'Operador de rezago (Lag operator)', 'Optimalidad de Pareto (R&D)', 'Output', 'PF/CE/LCT', 'PIB vs. PNB', 'Política fiscal', 'Política monetaria', 'Políticas', 'Precios sombra (lambda, nu)', 'Principio de Revelación', 'Problemas de apropiabilidad', 'Procesos integrados', 'Producto marginal neto del capital físico/humano', 'Progreso tecnológico', 'Progreso tecnológico endógeno', 'Propensión Marginal a Consumir (MPC)', 'Puzzle del riesgo accionario', 'q-marginal', 'Regla de Oro (Golden Rule)', 'Reglas fiscales', 'Reglas Ss', 'Rendimientos constantes de capital a nivel agregado', 'Restricción de endeudamiento (debt constraint)', 'Restricciones de crédito', 'Restricciones de irreversibilidad', 'Restricciones de liquidez', 'Retornos decrecientes', 'Riesgo moral', 'Romer (1990) (endogenous growth)', 'Salario (w)', 'Salario de reserva', 'Salud y alimentación (as investment)', 'Selección adversa', 'Series de tiempo', 'Shocks', 'Shocks de productividad', 'Solow neutral', 'Suavizamiento del consumo', 'Tamaño del gobierno y crecimiento', 'Tasa de ahorro (AK model)', 'Tasa de ahorro (Ramsey)', 'Tasa de ahorro exógena (Solow-Swan)', 'Tasa de crecimiento', 'Tasa de crecimiento de la población (n)', 'Tasa de depreciación (δ, Solow-Swan)', 'Tasa de interés (r)', 'Tasa de retorno declinante', 'Tasa de separación (λ)', 'Tasa efectiva de depreciación (n+δ)', 'Tecnología', 'Teorema de Modigliani-Miller', 'Teoría del ciclo de vida (LCT)', ""Teoría de la Q (Tobin's q)"", 'TFP (Total Factor Productivity)', 'Trabajo (L)', 'Trayectoria estable', 'Uzawa-Lucas Model', 'Vacantes (V)', 'Variables endógenas', 'Velocidad de convergencia', 'Acelerador financiero (Financial accelerator)', 'Acelerador flexible (Clark, 1944; Koyck, 1954)', 'Alexopoulos (2004)', 'Análisis de bienestar', 'Arrow (1962)', 'Asimetrías de información', 'Attanasio and Davis', 'Barro (2006)', 'Bernanke y Gertler (1989)', 'Blundell, Pistaferri, and Preston (2008, 2016)', 'Brainard y Tobin (1968)', 'Bulow y Summers (1986)', 'Bustos, Engel y Galetovic (2004)', 'Caballero and Lyons (1992)', 'Caballero-Engel (1999)', 'Calvo model', 'Camino aleatorio (Random Walk)', 'Campbell-Mankiw (1989)', 'Carroll (1992, 1997, 2001)', 'Cointegration tests', 'Deaton (2005)', 'Deuda pública', 'Doms and Dunne (1998)', 'Epstein-Zin utility', 'Fazzari, Hubbard y Petersen (1988)', 'Filtro de Baxter-King', 'Gabaix y Laibson (2001)', 'Gale y Hellwig (1985) (credit problem)', 'Gertler y Gilchrist (1994)', 'Gollier (2001)', 'Goolsbee (1998)', 'Gourio-Kashyap (2007)', 'Hayashi (1982)', 'Hayashi (1987)', 'Kandilov (2009)', 'Kaplan and Violante (2022)', 'Kaplan, Violante and Weidner (2014)', 'Kaplan y Zingales', 'Keynes (1936)', 'Knowledge diffusion', 'Kremer (1993)', 'Lucas (1988)', 'Mankiw and Zeldes (1991)', 'Mehra y Prescott (1985)', 'Merton (1969)', 'Modelo con verificación de estado costosa', 'Modelo de crecimiento económico estocástico', 'Modelo de Ramsey de Economía Abierta', 'Modelo de ajuste parcial', 'Modelo Schumpeteriano', 'Modigliani', 'Muth (1961)', 'O’Donoghue y Rabin (1999)', 'Parker, Souleles, Johnson y McClelland (2013)', 'Phelps (1962)', 'Ramey and Shapiro (2001)', 'Rietz (1988)', 'Romer (1986)', 'Romer (1987) (Spillover model)', 'Rotemberg (1987) Equivalence Result', 'Samuelson (1969)', 'Searle (1945)', 'Shapiro y Slemrod (2008)', 'Shapiro-Stiglitz (1984) model', 'Sibley (1975)', 'Solow (1969)', 'Summers (1981)', 'Teorías de restricciones crediticias endógenas', 'Townsend (1979) (insurance contract)', 'Townsend (1994)', 'Yotsuzuka (1987)', 'Zeldes (1984, 1989)']",./data/macroeconomia/2021/Luis Céspedes/Lecturas/BarroSalaIMartin2004Chap1-2.pdf,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
73,Teoria,desconocido,2016,C.I. Jones,"['Modelo de Solow-Swan', 'Modelo de Ramsey', 'Modelo de Uzawa-Lucas', 'Modelo de Romer (1990)', 'Capital Físico', 'Capital Humano', 'Progreso Tecnológico', 'Productividad Total de los Factores (PTF)', 'Desarrollo Económico', 'Crecimiento de Largo Plazo', 'Inversión', 'Stock de Capital', 'Ahorro', 'Consumo', 'Tasa de Ahorro', 'Bienes Intermedios (Variedad de Productos)', 'Economía de las Ideas', 'I+D (Investigación y Desarrollo)', 'Innovación', 'Difusión Tecnológica', 'Instituciones', 'Gasto Público', 'Impuestos (Corporativos / Suma Alzada)']","['Modelo de Solow-Swan', 'Modelo de Ramsey', 'Modelo de Uzawa-Lucas', 'Modelo de Romer (1990)', 'Capital humano', 'Capital físico', 'Progreso tecnológico', 'Productividad Total de los Factores (PTF)', 'Crecimiento de largo plazo', 'Inversión', 'Ahorro', 'Consumo', 'Tasa de ahorro', 'Impuestos', 'Instituciones', 'Gasto público', 'Bienes intermedios', 'Economía de las ideas', 'I+D', 'Innovación', 'Difusión tecnológica', 'Crecimiento endógeno', 'Crecimiento balanceado', 'Convergencia absoluta', 'Convergencia condicional']",./data/macroeconomia/2021/Luis Céspedes/Lecturas/LucasMechanicsEconomicGrowth.pdf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Teoria,desconocido,2018,Daron Acemoglu & Pascual Restrepo,"['Desarrollo Económico', 'Capital Físico', 'Capital Humano', 'Inversión', 'Stock de Capital', 'Destrucción Creativa', 'Difusión Tecnológica', 'Economía de las Ideas', 'I+D (Investigación y Desarrollo)', 'Innovación', 'Progreso Tecnológico', 'Productividad Total de los Factores (PTF)', 'Bienes Intermedios (Variedad de Productos)', 'Ajuste Abultado (Lumpy Adjustment)', 'Costos de Ajuste (Convexos / No Convexos)', 'Desempleo Involuntario', 'Equilibrio (Competitivo / Descentralizado)', 'Estado Estacionario', 'Crecimiento de Largo Plazo', 'Crecimiento Endógeno', 'Modelos Schumpeterianos']","['Ahorro por precaución', 'Asimetrías de información', 'Bienes públicos productivos', 'Capacidad del Estado', 'Capital humano', 'Camino aleatorio (Random Walk)', 'Condición de Transversalidad', 'Condiciones de Inada', 'Crecimiento de largo plazo', 'Crecimiento endógeno', 'Costos de ajuste', 'Destrucción creativa', 'Expectativas racionales', 'Función de producción Cobb-Douglas', 'Modelo AK', 'Modelo de Ramsey', 'Modelo de Solow-Swan', 'Modelo de Uzawa-Lucas', 'Modelos Schumpeterianos', 'Progreso tecnológico', 'Series de tiempo', 'Teoría de la q de Tobin']",./data/macroeconomia/2021/Luis Céspedes/Lecturas/Barro_AreGovernment.pdf,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Teoria,desconocido,No encontrado,No encontrado,[],[],./data/macroeconomia/2021/Luis Céspedes/Lecturas/institutions-as-the-fundamental-cause-of-long-run.pdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
